DMV ID,DMV Snapshot (Date),Registration Valid Date,County GEOID,VIN Prefix,Registration Expiration Date,VIN Model Year,Make,Model,Model Year
1,DMV Direct (2/19/2020),2/1/2019,30063,WP0CA2A1,1/31/2020,F,Porsche,918 Spyder,2015
1,DMV Direct (2/19/2020),1/1/2019,30031,1G1RA6S5,12/31/2019,J,Chevrolet,Volt,2018
1,DMV Direct (2/19/2020),1/1/2019,30067,5YJSA1E2,12/31/2019,J,Tesla,Model S,2018
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJSA1E2,12/31/2019,J,Tesla,Model S,2018
1,DMV Direct (2/19/2020),1/1/2019,30049,5YJSA1E4,12/31/2019,G,Tesla,Model S,2016
1,DMV Direct (2/19/2020),1/1/2019,30063,5YJSA1H1,12/31/2019,E,Tesla,Model S,2014
1,DMV Direct (2/19/2020),1/1/2019,30031,1G1RA6S5,12/31/2019,H,Chevrolet,Volt,2017
1,DMV Direct (2/19/2020),1/1/2019,30049,1G1RA6S5,12/31/2019,H,Chevrolet,Volt,2017
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJSA1E2,12/31/2019,G,Tesla,Model S,2016
1,DMV Direct (2/19/2020),1/1/2019,30023,5YJSA1E1,12/31/2019,F,Tesla,Model S,2015
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJSA1DP,12/31/2019,D,Tesla,Model S,2013
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJSA1E2,12/31/2019,G,Tesla,Model S,2016
1,DMV Direct (2/19/2020),1/1/2019,30081,1G1RB6E4,12/31/2019,C,Chevrolet,Volt,2012
1,DMV Direct (2/19/2020),1/1/2019,30111,5YJSA1E2,12/31/2019,G,Tesla,Model S,2016
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJSA1E2,12/31/2019,G,Tesla,Model S,2016
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJXCAE4,12/31/2019,H,Tesla,Model X,2017
1,DMV Direct (2/19/2020),1/1/2019,30049,5YJXCAE4,12/31/2019,G,Tesla,Model X,2016
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJXCAE4,12/31/2019,G,Tesla,Model X,2016
1,DMV Direct (2/19/2020),1/1/2019,30017,5YJXCBE2,12/31/2019,G,Tesla,Model X,2016
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJXCBE2,12/31/2019,G,Tesla,Model X,2016
1,DMV Direct (2/19/2020),1/1/2019,30031,1G1FX6S0,12/31/2019,J,Chevrolet,Bolt EV,2018
1,DMV Direct (2/19/2020),1/1/2019,30003,1G1FY6S0,12/31/2019,K,Chevrolet,Bolt EV,2019
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJXCAE2,12/31/2019,H,Tesla,Model X,2017
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJSA1H4,12/31/2019,F,Tesla,Model S,2015
1,DMV Direct (2/19/2020),1/1/2019,30039,5YJSA1H2,12/31/2019,F,Tesla,Model S,2015
1,DMV Direct (2/19/2020),1/1/2019,30031,5YJXCAE2,12/31/2019,G,Tesla,Model X,2016
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJXCAE4,12/31/2019,G,Tesla,Model X,2016
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJXCAE2,12/31/2019,J,Tesla,Model X,2018
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJXCAE2,12/31/2019,J,Tesla,Model X,2018
1,DMV Direct (2/19/2020),1/1/2019,30063,1N4AZ0CP,12/31/2019,D,Nissan,Leaf,2013
1,DMV Direct (2/19/2020),1/1/2019,30111,52CG4AGA,12/31/2019,F,GEM,NEV,2015
1,DMV Direct (2/19/2020),1/1/2019,30029,4S9BL6A3,12/31/2019,A,Smith,EV,2010
1,DMV Direct (2/19/2020),1/1/2019,30063,5UXKT0C5,12/31/2019,J,BMW,X5,2018
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJ3E1EB,12/31/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJ3E1EA,12/31/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJ3E1EA,12/31/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),1/1/2019,30029,1N4AZ1CP,12/31/2019,K,Nissan,Leaf,2019
1,DMV Direct (2/19/2020),1/1/2019,30111,1N4BZ0CP,12/31/2019,G,Nissan,Leaf,2016
1,DMV Direct (2/19/2020),1/1/2019,30031,1N4BZ0CP,12/31/2019,H,Nissan,Leaf,2017
1,DMV Direct (2/19/2020),1/1/2019,30043,2C4RC1N7,12/31/2019,J,Chrysler,Pacifica,2018
1,DMV Direct (2/19/2020),1/1/2019,30025,3FA6P0SU,12/31/2019,H,Ford,Fusion Energi,2017
1,DMV Direct (2/19/2020),1/1/2019,30031,1N4AZ0CP,12/31/2019,F,Nissan,Leaf,2015
1,DMV Direct (2/19/2020),1/1/2019,30099,3FA6P0PU,12/31/2019,J,Ford,Fusion Energi,2018
1,DMV Direct (2/19/2020),1/1/2019,30029,1G1RD6E4,12/31/2019,C,Chevrolet,Volt,2012
1,DMV Direct (2/19/2020),1/1/2019,30031,5YJ3E1EB,12/31/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),1/1/2019,30031,5YJ3E1EB,12/31/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),1/1/2019,30063,5YJ3E1EB,12/31/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),1/1/2019,30093,1G1RB6E4,12/31/2019,F,Chevrolet,Volt,2015
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJ3E1EB,12/31/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJ3E1EB,12/31/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJ3E1EB,12/31/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),1/1/2019,30111,5YJ3E1EB,12/31/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),1/1/2019,30049,5YJ3E1EB,12/31/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),1/1/2019,30049,5YJ3E1EB,12/31/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJ3E1EB,12/31/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),1/1/2019,30029,1G1RD6E4,12/31/2019,E,Chevrolet,Volt,2014
1,DMV Direct (2/19/2020),1/1/2019,30013,1G1RD6S5,12/31/2019,G,Chevrolet,Volt,2016
1,DMV Direct (2/19/2020),1/1/2019,30013,JTDKARFP,12/31/2019,H,Toyota,Prius Prime,2017
1,DMV Direct (2/19/2020),1/1/2019,30063,JTDKARFP,12/31/2019,H,Toyota,Prius Prime,2017
1,DMV Direct (2/19/2020),1/1/2019,30091,1FADP5CU,12/31/2019,G,Ford,C-Max Energi,2016
1,DMV Direct (2/19/2020),1/1/2019,30081,1FADP5CU,12/31/2019,E,Ford,C-Max Energi,2014
1,DMV Direct (2/19/2020),1/1/2019,30029,1G1FX6S0,12/31/2019,H,Chevrolet,Bolt EV,2017
1,DMV Direct (2/19/2020),1/1/2019,30063,JN1AZ0CP,12/31/2019,C,Nissan,Leaf,2012
1,DMV Direct (2/19/2020),1/1/2019,30031,JTDKARFP,12/31/2019,H,Toyota,Prius Prime,2017
1,DMV Direct (2/19/2020),1/1/2019,30049,JTDKARFP,12/31/2019,H,Toyota,Prius Prime,2017
1,DMV Direct (2/19/2020),1/1/2019,30031,WAUTPBFF,12/31/2019,H,Audi,A3 Plug In,2017
1,DMV Direct (2/19/2020),1/1/2019,30031,WAUUPBFF,12/31/2019,G,Audi,A3 Plug In,2016
1,DMV Direct (2/19/2020),1/1/2019,30047,JTDKARFP,12/31/2019,J,Toyota,Prius Prime,2018
1,DMV Direct (2/19/2020),1/1/2019,30029,1FADP5CU,12/31/2019,F,Ford,C-Max Energi,2015
1,DMV Direct (2/19/2020),1/1/2019,30111,JTDKN3DP,12/31/2019,C,Toyota,Prius Plug-in,2012
1,DMV Direct (2/19/2020),1/1/2019,30063,1FADP5CU,12/31/2019,G,Ford,C-Max Energi,2016
1,DMV Direct (2/19/2020),1/1/2019,30029,WBA8E1C5,12/31/2019,H,BMW,3-Series Plug in,2017
1,DMV Direct (2/19/2020),1/1/2019,30031,5YJXCDE2,12/31/2019,G,Tesla,Model X,2016
1,DMV Direct (2/19/2020),1/1/2019,30029,5YJXCBE2,12/31/2019,J,Tesla,Model X,2018
1,DMV Direct (2/19/2020),1/1/2019,30029,SADHD2S1,12/31/2019,K,Jaguar,I-Pace,2019
1,DMV Direct (2/19/2020),1/1/2019,30031,5YJXCBE2,12/31/2019,J,Tesla,Model X,2018
1,DMV Direct (2/19/2020),1/1/2019,30029,WP0CA2A1,12/31/2019,F,Porsche,918 Spyder,2015
1,DMV Direct (2/19/2020),1/1/2019,30063,5YJXCBE2,12/31/2019,H,Tesla,Model X,2017
1,DMV Direct (2/19/2020),1/1/2019,30039,YH4K14AA,12/31/2019,C,Fisker,Karma,2012
1,DMV Direct (2/19/2020),1/1/2019,30029,WP0AH2A7,12/31/2019,J,Porsche,Panamera S E-Hybrid,2018
1,DMV Direct (2/19/2020),1/1/2019,30057,5YJXCDE2,12/31/2019,H,Tesla,Model X,2017
1,DMV Direct (2/19/2020),12/1/2018,30049,5YJ3E1EB,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30031,5YJ3E1EB,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30081,1G1RB6S5,11/30/2019,H,Chevrolet,Volt,2017
1,DMV Direct (2/19/2020),12/1/2018,30029,1FADP5CU,11/30/2019,G,Ford,C-Max Energi,2016
1,DMV Direct (2/19/2020),12/1/2018,30031,1G1RD6E4,11/30/2019,D,Chevrolet,Volt,2013
1,DMV Direct (2/19/2020),12/1/2018,30081,5YJ3E1EB,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30031,5YJ3E1EB,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30029,5YJ3E1EB,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30039,5YJ3E1EB,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30031,5YJ3E1EB,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30093,1G1RB6S5,11/30/2019,J,Chevrolet,Volt,2018
1,DMV Direct (2/19/2020),12/1/2018,30031,5YJ3E1EB,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30039,5YJ3E1EB,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30029,5YJXCBE2,11/30/2019,H,Tesla,Model X,2017
1,DMV Direct (2/19/2020),12/1/2018,30049,1G1RC6S5,11/30/2019,G,Chevrolet,Volt,2016
1,DMV Direct (2/19/2020),12/1/2018,30047,1G1RC6S5,11/30/2019,H,Chevrolet,Volt,2017
1,DMV Direct (2/19/2020),12/1/2018,30031,5YJ3E1EB,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30031,5YJ3E1EB,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30049,5YJ3E1EB,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30029,5YJ3E1EB,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30063,1G1RD6E4,11/30/2019,C,Chevrolet,Volt,2012
1,DMV Direct (2/19/2020),12/1/2018,30031,5YJ3E1EB,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30057,WBY2Z2C5,11/30/2019,F,BMW,i8,2015
1,DMV Direct (2/19/2020),12/1/2018,30063,3FA6P0SU,11/30/2019,H,Ford,Fusion Energi,2017
1,DMV Direct (2/19/2020),12/1/2018,30029,3FA6P0SU,11/30/2019,F,Ford,Fusion Energi,2015
1,DMV Direct (2/19/2020),12/1/2018,30063,1N4AZ0CP,11/30/2019,D,Nissan,Leaf,2013
1,DMV Direct (2/19/2020),12/1/2018,30013,5UXKT0C5,11/30/2019,G,BMW,X5,2016
1,DMV Direct (2/19/2020),12/1/2018,30043,5UXKT0C3,11/30/2019,H,BMW,X5,2017
1,DMV Direct (2/19/2020),12/1/2018,30111,3FA6P0SU,11/30/2019,F,Ford,Fusion Energi,2015
1,DMV Direct (2/19/2020),12/1/2018,30031,2C4RC1N7,11/30/2019,J,Chrysler,Pacifica,2018
1,DMV Direct (2/19/2020),12/1/2018,30029,1N4AZ1CP,11/30/2019,J,Nissan,Leaf,2018
1,DMV Direct (2/19/2020),12/1/2018,30063,1N4BZ0CP,11/30/2019,H,Nissan,Leaf,2017
1,DMV Direct (2/19/2020),12/1/2018,30031,1N4AZ0CP,11/30/2019,F,Nissan,Leaf,2015
1,DMV Direct (2/19/2020),12/1/2018,30111,3FA6P0SU,11/30/2019,E,Ford,Fusion Energi,2014
1,DMV Direct (2/19/2020),12/1/2018,30111,2C4RC1N7,11/30/2019,J,Chrysler,Pacifica,2018
1,DMV Direct (2/19/2020),12/1/2018,30111,5YJ3E1EA,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30031,WBY1Z2C5,11/30/2019,E,BMW,i3,2014
1,DMV Direct (2/19/2020),12/1/2018,30043,WBY1Z4C5,11/30/2019,G,BMW,i3 REx,2016
1,DMV Direct (2/19/2020),12/1/2018,30063,WBY2Z2C5,11/30/2019,E,BMW,i8,2014
1,DMV Direct (2/19/2020),12/1/2018,30013,1G1RD6E4,11/30/2019,E,Chevrolet,Volt,2014
1,DMV Direct (2/19/2020),12/1/2018,30067,1G1RD6S5,11/30/2019,G,Chevrolet,Volt,2016
1,DMV Direct (2/19/2020),12/1/2018,30049,1G1RD6S5,11/30/2019,J,Chevrolet,Volt,2018
1,DMV Direct (2/19/2020),12/1/2018,30039,5YJ3E1EA,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30013,1G6RR1E4,11/30/2019,E,Cadillac,ELR,2014
1,DMV Direct (2/19/2020),12/1/2018,30031,1N4AZ0CP,11/30/2019,D,Nissan,Leaf,2013
1,DMV Direct (2/19/2020),12/1/2018,30063,5YJ3E1EA,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30111,1G1RH6E4,11/30/2019,D,Chevrolet,Volt,2013
1,DMV Direct (2/19/2020),12/1/2018,30039,WBY2Z2C5,11/30/2019,E,BMW,i8,2014
1,DMV Direct (2/19/2020),12/1/2018,30049,5YJ3E1EA,11/30/2019,J,Tesla,Model 3,2018
1,DMV Direct (2/19/2020),12/1/2018,30013,1G1RB6E4,11/30/2019,C,Chevrolet,Volt,2012
1,DMV Direct (2/19/2020),12/1/2018,30031,5YJXCBE4,11/30/2019,H,Tesla,Model X,2017
1,DMV Direct (2/19/2020),12/1/2018,30063,1G1RA6E4,11/30/2019,D,Chevrolet,Volt,2013
1,DMV Direct (2/19/2020),12/1/2018,30039,5YJSA1E2,11/30/2019,J,Tesla,Model S,2018
1,DMV Direct (2/19/2020),12/1/2018,30081,JTDKARFP,11/30/2019,J,Toyota,Prius Prime,2018
1,DMV Direct (2/19/2020),12/1/2018,30031,5YJSA1E2,11/30/2019,H,Tesla,Model S,2017
1,DMV Direct (2/19/2020),12/1/2018,30029,5YJXCAE4,11/30/2019,J,Tesla,Model X,2018
1,DMV Direct (2/19/2020),12/1/2018,30045,KMHE34L3,11/30/2019,J,Hyundai,Sonata Plug In,2018
1,DMV Direct (2/19/2020),12/1/2018,30063,5YJSA1E1,11/30/2019,F,Tesla,Model S,2015
1,DMV Direct (2/19/2020),12/1/2018,30111,JTDKARFP,11/30/2019,J,Toyota,Prius Prime,2018
1,DMV Direct (2/19/2020),12/1/2018,30029,5YJXCBE4,11/30/2019,G,Tesla,Model X,2016
1,DMV Direct (2/19/2020),12/1/2018,30061,KMHC65LD,11/30/2019,K,Hyundai,Ioniq Plug In,2019
1,DMV Direct (2/19/2020),12/1/2018,30029,5YJSA1E4,11/30/2019,H,Tesla,Model S,2017
1,DMV Direct (2/19/2020),12/1/2018,30057,5YJSA1E4,11/30/2019,G,Tesla,Model S,2016
1,DMV Direct (2/19/2020),12/1/2018,30081,5YJSA1E4,11/30/2019,G,Tesla,Model S,2016
1,DMV Direct (2/19/2020),12/1/2018,30063,5YJSA1H1,11/30/2019,E,Tesla,Model S,2014
1,DMV Direct (2/19/2020),12/1/2018,30063,5YJSA1H1,11/30/2019,E,Tesla,Model S,2014
1,DMV Direct (2/19/2020),12/1/2018,30039,1G1RA6S5,11/30/2019,H,Chevrolet,Volt,2017
1,DMV Direct (2/19/2020),12/1/2018,30093,1G1FW6S0,11/30/2019,H,Chevrolet,Bolt EV,2017
1,DMV Direct (2/19/2020),12/1/2018,30099,1G1RB6E4,11/30/2019,C,Chevrolet,Volt,2012
1,DMV Direct (2/19/2020),12/1/2018,30031,1G1RA6E4,11/30/2019,F,Chevrolet,Volt,2015
1,DMV Direct (2/19/2020),12/1/2018,30063,1G1RA6S5,11/30/2019,J,Chevrolet,Volt,2018
1,DMV Direct (2/19/2020),12/1/2018,30037,JTDKARFP,11/30/2019,H,Toyota,Prius Prime,2017
1,DMV Direct (2/19/2020),12/1/2018,30063,5YJSA1H4,11/30/2019,F,Tesla,Model S,2015
1,DMV Direct (2/19/2020),12/1/2018,30049,1G1RB6E4,11/30/2019,D,Chevrolet,Volt,2013
1,DMV Direct (2/19/2020),12/1/2018,30029,5YJSA1CN,11/30/2019,D,Tesla,Model S,2013
1,DMV Direct (2/19/2020),12/1/2018,30029,5YJSA1DP,11/30/2019,C,Tesla,Model S,2012
1,DMV Direct (2/19/2020),12/1/2018,30029,5YJSA1CN,11/30/2019,D,Tesla,Model S,2013
1,DMV Direct (2/19/2020),12/1/2018,30029,5YJSA1CN,11/30/2019,D,Tesla,Model S,2013
1,DMV Direct (2/19/2020),12/1/2018,30029,5YJSA1DN,11/30/2019,D,Tesla,Model S,2013
1,DMV Direct (2/19/2020),12/1/2018,30039,1G1RB6E4,11/30/2019,E,Chevrolet,Volt,2014
1,DMV Direct (2/19/2020),12/1/2018,30031,1G1RB6E4,11/30/2019,E,Chevrolet,Volt,2014
1,DMV Direct (2/19/2020),12/1/2018,30029,5YJSA1CP,11/30/2019,D,Tesla,Model S,2013
1,DMV Direct (2/19/2020),12/1/2018,30063,KNAGU4LC,11/30/2019,H,Kia,Optima Plug In,2017
1,DMV Direct (2/19/2020),12/1/2018,30063,5YJSA1E2,11/30/2019,J,Tesla,Model S,2018
1,DMV Direct (2/19/2020),12/1/2018,30029,1G1FY6S0,11/30/2019,K,Chevrolet,Bolt EV,2019
1,DMV Direct (2/19/2020),12/1/2018,30031,5YJXCBE2,11/30/2019,G,Tesla,Model X,2016
1,DMV Direct (2/19/2020),11/1/2018,30039,SBM12ABA,10/31/2019,F,Mclaren,P1,2015
1,DMV Direct (2/19/2020),11/1/2018,30031,JN1AZ0CP,10/31/2019,B,Nissan,Leaf,2011
1,DMV Direct (2/19/2020),11/1/2018,30081,5YJXCBE2,10/31/2019,J,Tesla,Model X,2018
1,DMV Direct (2/19/2020),11/1/2018,30049,5YJSA1E4,10/31/2019,J,Tesla,Model S,2018
1,DMV Direct (2/19/2020),11/1/2018,30063,2C4RC1L7,10/31/2019,J,Chrysler,Pacifica,2018
1,DMV Direct (2/19/2020),11/1/2018,30063,5YJSA1H1,10/31/2019,E,Tesla,Model S,2014
1,DMV Direct (2/19/2020),11/1/2018,30111,5UXKT0C5,10/31/2019,G,BMW,X5,2016
1,DMV Direct (2/19/2020),11/1/2018,30067,2C4RC1N7,10/31/2019,H,Chrysler,Pacifica,2017
1,DMV Direct (2/19/2020),11/1/2018,30111,WP1AE2A2,10/31/2019,G,Porsche,Cayenne S E-Hybrid,2016
1,DMV Direct (2/19/2020),11/1/2018,30081,5ASAG274,10/31/2019,8,GEM,NEV,2008
1,DMV Direct (2/19/2020),11/1/2018,30039,5YJXCBE4,10/31/2019,J,Tesla,Model X,2018
1,DMV Direct (2/19/2020),11/1/2018,30111,5YJXCAE4,10/31/2019,G,Tesla,Model X,2016
1,DMV Direct (2/19/2020),11/1/2018,30111,2C4RC1N7,4/30/2020,J,Chrysler,Pacifica,2018
1,DMV Direct (2/19/2020),11/1/2018,30029,WP0CA2A1,10/31/2019,F,Porsche,918 Spyder,2015
1,DMV Direct (2/19/2020),11/1/2018,30031,3FA6P0PU,10/31/2019,G,Ford,Fusion Energi,2016
1,DMV Direct (2/19/2020),11/1/2018,30063,2C4RC1N7,10/31/2019,J,Chrysler,Pacifica,2018
1,DMV Direct (2/19/2020),11/1/2018,30049,WP0CA2A1,10/31/2019,F,Porsche,918 Spyder,2015
1,DMV Direct (2/19/2020),11/1/2018,30049,WBY2Z2C5,12/31/2019,H,BMW,i8,2017
1,DMV Direct (2/19/2020),11/1/2018,30029,WP0CE2A7,10/31/2019,J,Porsche,Panamera S E-Hybrid,2018
1,DMV Direct (2/19/2020),11/1/2018,30063,WBY2Z2C5,10/31/2019,F,BMW,i8,2015
1,DMV Direct (2/19/2020),11/1/2018,30063,3FA6P0SU,10/31/2019,J,Ford,Fusion Energi,2018
1,DMV Direct (2/19/2020),11/1/2018,30071,5YJXCBE2,10/31/2019,G,Tesla,Model X,2016
1,DMV Direct (2/19/2020),11/1/2018,30095,5YJXCAE2,10/31/2019,G,Tesla,Model X,2016
1,DMV Direct (2/19/2020),11/1/2018,30063,2C4RC1N7,10/31/2019,H,Chrysler,Pacifica,2017
1,DMV Direct (2/19/2020),11/1/2018,30029,5YJ3E1EB,10/31/2019,J,Tesla,Model 3,2018
